id	asv_clean	0129_cdfa_med_1	0129_cdfa_med_10_run2	0129_cdfa_med_12	0129_cdfa_med_13	0129_cdfa_med_14	0129_cdfa_med_15	0129_cdfa_med_16_run2	0129_cdfa_med_18	0129_cdfa_med_19	0129_cdfa_med_2	0129_cdfa_med_20	0129_cdfa_med_21	0129_cdfa_med_24	0129_cdfa_med_25	0129_cdfa_med_26	0129_cdfa_med_27	0129_cdfa_med_28_run2	0129_cdfa_med_3	0129_cdfa_med_30	0129_cdfa_med_31	0129_cdfa_med_32	0129_cdfa_med_33	0129_cdfa_med_36	0129_cdfa_med_37	0129_cdfa_med_38	0129_cdfa_med_39	0129_cdfa_med_4	0129_cdfa_med_42	0129_cdfa_med_43	0129_cdfa_med_44	0129_cdfa_med_45	0129_cdfa_med_5_run2	0129_cdfa_med_6	0129_cdfa_med_7	0129_cdfa_med_8	0129_cdfa_med_9	0201_med_CC29_1	0201_med_CC29_10	0201_med_CC29_11	0201_med_CC29_12	0201_med_CC29_13	0201_med_CC29_14	0201_med_CC29_15	0201_med_CC29_16	0201_med_CC29_17	0201_med_CC29_18	0201_med_CC29_19	0201_med_CC29_2	0201_med_CC29_20	0201_med_CC29_21	0201_med_CC29_22	0201_med_CC29_23	0201_med_CC29_24	0201_med_CC29_25	0201_med_CC29_26	0201_med_CC29_27	0201_med_CC29_28	0201_med_CC29_29	0201_med_CC29_3	0201_med_CC29_30	0201_med_CC29_31	0201_med_CC29_32	0201_med_CC29_33	0201_med_CC29_34	0201_med_CC29_35	0201_med_CC29_36	0201_med_CC29_37	0201_med_CC29_38	0201_med_CC29_39	0201_med_CC29_4	0201_med_CC29_40	0201_med_CC29_41	0201_med_CC29_42	0201_med_CC29_43	0201_med_CC29_44	0201_med_CC29_45	0201_med_CC29_46	0201_med_CC29_47	0201_med_CC29_48	0201_med_CC29_49	0201_med_CC29_5	0201_med_CC29_50	0201_med_CC29_51	0201_med_CC29_52	0201_med_CC29_53	0201_med_CC29_54	0201_med_CC29_56	0201_med_CC29_57	0201_med_CC29_58	0201_med_CC29_6	0201_med_CC29_60	0201_med_CC29_61	0201_med_CC29_62	0201_med_CC29_64	0201_med_CC29_65	0201_med_CC29_66	0201_med_CC29_67	0201_med_CC29_68	0201_med_CC29_69	0201_med_CC29_7	0201_med_CC29_70	0201_med_CC29_71	0201_med_CC29_72	0201_med_CC29_73	0201_med_CC29_74	0201_med_CC29_75	0201_med_CC29_76	0201_med_CC29_77	0201_med_CC29_78	0201_med_CC29_79	0201_med_CC29_8	0201_med_CC29_80	0201_med_CC29_9	CDFA_7d_CC29IRR1_PPA_run2	CDFA_7d_CC29IRR10_PPA_run2	CDFA_7d_CC29IRR2_PPA_run2	CDFA_7d_CC29IRR4_PPA_run2	CDFA_7d_CC29IRR5_PPA_run2	CDFA_7d_CC29IRR9_PPA_run2	CDFA_7d_CC29NIR1_PPA_run2	CDFA_7d_CC29NIR10_PPA_run2	CDFA_7d_CC29NIR4_PPA_run2	CDFA_7d_CC29NIR7_PPA_run2	CDFA_7d_CC29NIR9_PPA_run2	CDFA_7d_controlIRR1_PPA_run2	CDFA_7d_controlIRR10_PPA_run2	CDFA_7d_controlIRR4_PPA_run2	CDFA_7d_controlIRR5_PPA_run2	CDFA_7d_controlIRR6_PPA_run2	CDFA_7d_controlIRR7_PPA_run2	CDFA_7d_controlIRR8_PPA_run2	CDFA_7d_controlNIR10_PPA_run2	CDFA_7d_controlNIR3_PPA_run2	CDFA_7d_controlNIR6_PPA_run2	CDFA_7d_controlNIR9_PPA_run2	Enterobacter_CC2903	negative_control1	negative12_20control_PPA_run2	Positive1219_213683_PPA_run2
65fc5e0958cf6a2d6968f95fde53b7a9	asv_456	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	7	0	7	0	8	5	0	10	2	0	0	3	0	9	0	9	24	0	0	0	0	0	4	7	3	7	0	4	5	0	7	3	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fad4791bf98b791bdcdf02b904b23b4	asv_457	0	0	0	0	13	0	0	0	0	0	14	0	0	0	0	0	0	31	0	0	18	0	0	0	6	0	0	0	0	18	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a5529545d024357244bf9428d0063f7	asv_458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51ec066d60d1f53840c506d44c5641ca	asv_459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b416ddecba617de6e10e0ebc8d76b9a0	asv_460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	17	0	0	3	38	0	3	0	11	13	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4cd5931b2bee06680bbaaf8c256b9e0	asv_461	0	0	0	0	37	0	0	0	0	0	20	0	0	0	2	0	0	18	0	0	5	0	0	0	1	0	0	0	0	31	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0
e2e6af39576b9da6f04b9b22c79a7aae	asv_462	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128
1e387940346fe2732203463979d7fc2a	asv_463	0	0	0	18	9	5	0	5	13	4	0	20	5	3	11	0	0	0	4	2	3	0	0	0	2	2	5	3	3	2	0	0	0	5	1	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
c64216c292133caeabaf9ca4cb16d41c	asv_464	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120
376eef33aa43e4abb19e36a09db68b46	asv_465	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	8	21	0	0	0	0	0	0	0	0	0	0	28	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ca94f3b5eccbb602d1bea13a72176d1	asv_466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	19	26	11	0	7	9	34	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168e31dc8cbae6b02cdc3e8310f59c19	asv_467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	37	0	1	3	0	0	0	0	0	0	0	86	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a4d0bddedc415d878e6997d7164170f	asv_468	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	132
28379f61cc65593f44a29b55d4691b87	asv_469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c968949b154a45ce5c3d3d4ddc0e2eb	asv_470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	20	0	0	0	0	0	0	0	10	0	0	10	2	11	0	0	0	7	16	0	0	0	18	6
78b22790ae29c6334fa505823dab1f84	asv_471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	63	10	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440055b3bd1a6deaf31f517e80eb8d64	asv_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	6	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	3	5	3	51	2	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c273788677728fa051eb76aa7dd1793d	asv_473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	6	0	2	15	4	9	4	4	21	10	29	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac8a2ef3ab3e8dba7a2e4501ee87c42e	asv_474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	77	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94c97035cd66002f3158900bd83f06ba	asv_475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	11	12	7	7	0	7	11	0	0	0	20	16
a71afca3760d3ea508a33b8e378b05fa	asv_476	1	0	2	2	0	0	0	2	0	1	4	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	5	10	4	1	6	0	0	8	4	0	4	0	0	6	5	3	0	0	6	1	0	5	0	0	0	1	5	0	0	0	0	1	2	1	0	2	1	0	6	3	2	1	4	0	0	0	4	0	0	0	0	0	0	1	0	1	0	2	0	1	5	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1eee6fbc1d844f2486a7290db632399	asv_477	0	0	0	4	29	8	0	10	0	0	16	0	18	0	26	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d8b5af13fc8cf32929dce201eea0c3d	asv_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	23	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09738bf65ac8faf93f3c486e51c8bb9e	asv_479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849b87a5429d3e39729e2453d5964539	asv_480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	9	57	0	0	0	16	20	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac36c95fc1aba5f359895424b35f8909	asv_481	0	20	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	4	0	0	8	0	10	6	5	0	0	0	7	6	0	0	0	0	0	0	0	0	0
018f930b15bf918913642571ff30ad98	asv_482	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	26	20	12	5	9	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
e84841f01bb3531a7cb523eee03f0932	asv_483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	19	0	22	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235b0610a157401a88b95925a7a745f0	asv_484	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	13	0	3	0	0	0	0	0	4	7	0	4	0	5	0	0	0	0
fa7f69f81de295b0a52aefa09bb75183	asv_485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108
5700dd3d3c6eeb7bcd7cab7497c3d6ec	asv_486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	1	5	0	78	3	3	0	4	0	0	0	2	0	0	0	0	0	1	0	10	3	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b05c1ed5585d0ef06fab71506903b211	asv_487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	48	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97b8c4974659aabd1fb15f3dac936d54	asv_488	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107
50cbc0f37a61780a898b5836cd7806fb	asv_489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	46	10	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	8	1	6	2	0	0	0	0
166a3bb11aac95479ecc1ce9262e1e85	asv_490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	58	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	7	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229c85d49288a6976ea1948789d3ab86	asv_491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	10	20	17	0	8	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1db7007d4813b9f8eedab00640ad4e79	asv_492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102
e3ac1d45d7693eb07bd7f756a0b51ac8	asv_493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	20	8	19	44	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b39891b1256f7489c474191269b153e	asv_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	35	0	2	0	0	0	0	0	0	0	2	59	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
